Symbol,Security Name,Market Category,Reg SHO Threshold Flag,Rule 3210,Filler,Date,ID
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231113,20231113230014
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231114,20231114230009
CAUD,COLLECTIVE AUDIENCE INC COM (D,G,Y,N,,20231114,20231114230009
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231114,20231114230009
CWBR,COHBAR INC COM NEW,S,Y,N,,20231114,20231114230009
DUNEW,DUNE ACQUISITION CORPWT WT EXP,S,Y,N,,20231114,20231114230009
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231114,20231114230009
EVLO,EVELO BIOSCIENCES INC COM NEW,Q,Y,N,,20231114,20231114230009
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231114,20231114230009
GPAK,GAMER PAKISTAN INC COM STK,S,Y,N,,20231114,20231114230009
JGGC,JAGUAR GLOBAL GROWTH CORP I OR,G,Y,N,,20231114,20231114230009
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231114,20231114230009
LIXT,LIXTE BIOTECHNOLOGY HLDGS INC,S,Y,N,,20231114,20231114230009
MNTS,MOMENTUS INC CL A NEW,Q,Y,N,,20231114,20231114230009
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231114,20231114230009
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231114,20231114230009
PIXY,SHIFTPIXY INC COM PAR NEW (WY),S,Y,N,,20231114,20231114230009
PLTN,PLUTONIAN ACQUISITION CORP COM,S,Y,N,,20231114,20231114230009
PPHPW,PHP VENTURES ACQUISITION CORP,S,Y,N,,20231114,20231114230009
SGIIW,SEAPORT GLOBAL ACQ.II CORP WT,G,Y,N,,20231114,20231114230009
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231114,20231114230009
TGVCW,TG VENTURE ACQ.CORP WT EXP (DE,G,Y,N,,20231114,20231114230009
THTX,THERATECHNOLOGIES INC COM NEW,S,Y,N,,20231114,20231114230009
TNON,TENON MED INC COM NEW,S,Y,N,,20231114,20231114230009
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231114,20231114230009
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231115,20231115230007
CAUD,COLLECTIVE AUDIENCE INC COM (D,G,Y,N,,20231115,20231115230007
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231115,20231115230007
CWBR,COHBAR INC COM NEW,S,Y,N,,20231115,20231115230007
DUNEW,DUNE ACQUISITION CORPWT WT EXP,S,Y,N,,20231115,20231115230007
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231115,20231115230007
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231115,20231115230007
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231115,20231115230007
LIXT,LIXTE BIOTECHNOLOGY HLDGS INC,S,Y,N,,20231115,20231115230007
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231115,20231115230007
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231115,20231115230007
PIXY,SHIFTPIXY INC COM PAR NEW (WY),S,Y,N,,20231115,20231115230007
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231115,20231115230007
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231115,20231115230007
SGIIW,SEAPORT GLOBAL ACQ.II CORP WT,G,Y,N,,20231115,20231115230007
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231115,20231115230007
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231115,20231115230007
TGVCW,TG VENTURE ACQ.CORP WT EXP (DE,G,Y,N,,20231115,20231115230007
THTX,THERATECHNOLOGIES INC COM NEW,S,Y,N,,20231115,20231115230007
TNON,TENON MED INC COM NEW,S,Y,N,,20231115,20231115230007
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231115,20231115230007
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231116,20231116230006
CAUD,COLLECTIVE AUDIENCE INC COM (D,G,Y,N,,20231116,20231116230006
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231116,20231116230006
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231116,20231116230006
CWBR,COHBAR INC COM NEW,S,Y,N,,20231116,20231116230006
DUNEW,DUNE ACQUISITION CORPWT WT EXP,S,Y,N,,20231116,20231116230006
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231116,20231116230006
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231116,20231116230006
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231116,20231116230006
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231116,20231116230006
LIXT,LIXTE BIOTECHNOLOGY HLDGS INC,S,Y,N,,20231116,20231116230006
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231116,20231116230006
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231116,20231116230006
PIXY,SHIFTPIXY INC COM PAR NEW (WY),S,Y,N,,20231116,20231116230006
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231116,20231116230006
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231116,20231116230006
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231116,20231116230006
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231116,20231116230006
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231116,20231116230006
TNON,TENON MED INC COM NEW,S,Y,N,,20231116,20231116230006
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231116,20231116230006
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231117,20231117230017
CAUD,COLLECTIVE AUDIENCE INC COM (D,G,Y,N,,20231117,20231117230017
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231117,20231117230017
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231117,20231117230017
CWBR,COHBAR INC COM NEW,S,Y,N,,20231117,20231117230017
DUNEW,DUNE ACQUISITION CORPWT WT EXP,S,Y,N,,20231117,20231117230017
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231117,20231117230017
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231117,20231117230017
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231117,20231117230017
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231117,20231117230017
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231117,20231117230017
LIXT,LIXTE BIOTECHNOLOGY HLDGS INC,S,Y,N,,20231117,20231117230017
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231117,20231117230017
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231117,20231117230017
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231117,20231117230017
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231117,20231117230017
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231117,20231117230017
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231117,20231117230017
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231117,20231117230017
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231117,20231117230017
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231117,20231117230017
TNON,TENON MED INC COM NEW,S,Y,N,,20231117,20231117230017
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231117,20231117230017
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231120,20231120230007
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231120,20231120230007
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231120,20231120230007
CWBR,COHBAR INC COM NEW,S,Y,N,,20231120,20231120230007
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231120,20231120230007
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231120,20231120230007
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231120,20231120230007
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231120,20231120230007
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231120,20231120230007
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231120,20231120230007
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231120,20231120230007
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231120,20231120230007
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231120,20231120230007
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231120,20231120230007
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231120,20231120230007
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231120,20231120230007
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231120,20231120230007
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231120,20231120230007
TNON,TENON MED INC COM NEW,S,Y,N,,20231120,20231120230007
VERX,VERTEX INC CL A,G,Y,N,,20231120,20231120230007
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231120,20231120230007
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231121,20231121230018
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231121,20231121230018
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231121,20231121230018
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231121,20231121230018
CWBR,COHBAR INC COM NEW,S,Y,N,,20231121,20231121230018
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231121,20231121230018
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231121,20231121230018
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231121,20231121230018
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231121,20231121230018
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231121,20231121230018
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231121,20231121230018
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231121,20231121230018
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231121,20231121230018
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231121,20231121230018
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231121,20231121230018
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231121,20231121230018
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231121,20231121230018
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231121,20231121230018
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231121,20231121230018
TNON,TENON MED INC COM NEW,S,Y,N,,20231121,20231121230018
VERX,VERTEX INC CL A,G,Y,N,,20231121,20231121230018
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231121,20231121230018
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231122,20231122230007
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231122,20231122230007
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231122,20231122230007
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231122,20231122230007
CWBR,COHBAR INC COM NEW,S,Y,N,,20231122,20231122230007
EJH,E-HOME HOUSEHOLD SVC HLDGS LTD,S,Y,N,,20231122,20231122230007
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231122,20231122230007
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231122,20231122230007
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231122,20231122230007
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231122,20231122230007
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231122,20231122230007
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231122,20231122230007
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231122,20231122230007
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231122,20231122230007
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231122,20231122230007
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231122,20231122230007
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231122,20231122230007
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231122,20231122230007
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231122,20231122230007
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231122,20231122230007
TNON,TENON MED INC COM NEW,S,Y,N,,20231122,20231122230007
VERX,VERTEX INC CL A,G,Y,N,,20231122,20231122230007
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231122,20231122230007
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231124,20231124230008
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231124,20231124230008
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231124,20231124230008
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231124,20231124230008
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231124,20231124230008
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231124,20231124230008
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231124,20231124230008
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231124,20231124230008
LIFW,MSP RECOVERY INC CL A NEW (DE),G,Y,N,,20231124,20231124230008
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231124,20231124230008
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231124,20231124230008
NUWE,NUWELLIS INC COM NEW(DE),S,Y,N,,20231124,20231124230008
OTLY,OATLY GROUP AB SPONSORED ADS (,Q,Y,N,,20231124,20231124230008
PRZO,PARAZERO TECHNOLOGIES LTD SHS,S,Y,N,,20231124,20231124230008
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231124,20231124230008
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231124,20231124230008
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231124,20231124230008
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231124,20231124230008
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231124,20231124230008
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231124,20231124230008
TNON,TENON MED INC COM NEW,S,Y,N,,20231124,20231124230008
VERX,VERTEX INC CL A,G,Y,N,,20231124,20231124230008
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231124,20231124230008
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231127,20231127230021
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231127,20231127230021
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231127,20231127230021
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231127,20231127230021
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231127,20231127230021
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231127,20231127230021
IMPL,IMPEL PHARMACEUTICALS INC  COM,G,Y,N,,20231127,20231127230021
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231127,20231127230021
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231127,20231127230021
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231127,20231127230021
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231127,20231127230021
PRZO,PARAZERO TECHNOLOGIES LTD SHS,S,Y,N,,20231127,20231127230021
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231127,20231127230021
RILY,"B. RILEY FINANCIAL, INC. COMMO",G,Y,N,,20231127,20231127230021
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231127,20231127230021
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231127,20231127230021
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231127,20231127230021
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231127,20231127230021
TNON,TENON MED INC COM NEW,S,Y,N,,20231127,20231127230021
VERX,VERTEX INC CL A,G,Y,N,,20231127,20231127230021
VLCN,VOLCON INC COM NEW,S,Y,N,,20231127,20231127230021
WAVD,WAVEDANCER INC COM NEW (DE),S,Y,N,,20231127,20231127230021
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231127,20231127230021
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231128,20231128230006
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231128,20231128230006
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231128,20231128230006
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231128,20231128230006
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231128,20231128230006
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231128,20231128230006
IMPL,IMPEL PHARMACEUTICALS INC  COM,G,Y,N,,20231128,20231128230006
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231128,20231128230006
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231128,20231128230006
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231128,20231128230006
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231128,20231128230006
PRZO,PARAZERO TECHNOLOGIES LTD SHS,S,Y,N,,20231128,20231128230006
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231128,20231128230006
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231128,20231128230006
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231128,20231128230006
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231128,20231128230006
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231128,20231128230006
VLCN,VOLCON INC COM NEW,S,Y,N,,20231128,20231128230006
WAVD,WAVEDANCER INC COM NEW (DE),S,Y,N,,20231128,20231128230006
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231128,20231128230006
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231129,20231129230007
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231129,20231129230007
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231129,20231129230007
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231129,20231129230007
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231129,20231129230007
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20231129,20231129230007
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231129,20231129230007
IMPL,IMPEL PHARMACEUTICALS INC  COM,G,Y,N,,20231129,20231129230007
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231129,20231129230007
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231129,20231129230007
MCAF,MOUNTAIN CREST ACQUISITION COR,S,Y,N,,20231129,20231129230007
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231129,20231129230007
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231129,20231129230007
PRZO,PARAZERO TECHNOLOGIES LTD SHS,S,Y,N,,20231129,20231129230007
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231129,20231129230007
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231129,20231129230007
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231129,20231129230007
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231129,20231129230007
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231129,20231129230007
VLCN,VOLCON INC COM NEW,S,Y,N,,20231129,20231129230007
WAVD,WAVEDANCER INC COM NEW (DE),S,Y,N,,20231129,20231129230007
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231129,20231129230007
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231130,20231130230019
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231130,20231130230019
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231130,20231130230019
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231130,20231130230019
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231130,20231130230019
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20231130,20231130230019
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231130,20231130230019
IMPL,IMPEL PHARMACEUTICALS INC  COM,G,Y,N,,20231130,20231130230019
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231130,20231130230019
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231130,20231130230019
MCAF,MOUNTAIN CREST ACQUISITION COR,S,Y,N,,20231130,20231130230019
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231130,20231130230019
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231130,20231130230019
PRZO,PARAZERO TECHNOLOGIES LTD SHS,S,Y,N,,20231130,20231130230019
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231130,20231130230019
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231130,20231130230019
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231130,20231130230019
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231130,20231130230019
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231130,20231130230019
VLCN,VOLCON INC COM NEW,S,Y,N,,20231130,20231130230019
WAVD,WAVEDANCER INC COM NEW (DE),S,Y,N,,20231130,20231130230019
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231130,20231130230019
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231201,20231201230007
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231201,20231201230007
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231201,20231201230007
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231201,20231201230007
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231201,20231201230007
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20231201,20231201230007
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231201,20231201230007
IMPL,IMPEL PHARMACEUTICALS INC  COM,G,Y,N,,20231201,20231201230007
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231201,20231201230007
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231201,20231201230007
MCAF,MOUNTAIN CREST ACQUISITION COR,S,Y,N,,20231201,20231201230007
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231201,20231201230007
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231201,20231201230007
PRZO,PARAZERO TECHNOLOGIES LTD SHS,S,Y,N,,20231201,20231201230007
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231201,20231201230007
SGD,SAFE & GREEN DEV CORP COM,S,Y,N,,20231201,20231201230007
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231201,20231201230007
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231201,20231201230007
SPRC,SCISPARC LTD COM NEW (ISR),S,Y,N,,20231201,20231201230007
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231201,20231201230007
VLCN,VOLCON INC COM NEW,S,Y,N,,20231201,20231201230007
WAVD,WAVEDANCER INC COM NEW (DE),S,Y,N,,20231201,20231201230007
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231201,20231201230007
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231204,20231204230018
AUVI,APPLIED UV INC NV COM,S,Y,N,,20231204,20231204230018
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231204,20231204230018
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231204,20231204230018
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231204,20231204230018
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20231204,20231204230018
FCVT,FIRST TR EXCHANGE TRADED FD IV,G,Y,N,,20231204,20231204230018
FDIV,EA SER TR MARKETDESK FOCUSED U,G,Y,N,,20231204,20231204230018
IMPL,IMPEL PHARMACEUTICALS INC  COM,G,Y,N,,20231204,20231204230018
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231204,20231204230018
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231204,20231204230018
MCAF,MOUNTAIN CREST ACQUISITION COR,S,Y,N,,20231204,20231204230018
MOTS,MOTUS GI HLDGS INC COM PAR $0.,S,Y,N,,20231204,20231204230018
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231204,20231204230018
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231204,20231204230018
SHOT,"SAFETY SHOT, INC. COMMON STOCK",S,Y,N,,20231204,20231204230018
SINT,SINTX TECHNOLOGIES INC COM COM,S,Y,N,,20231204,20231204230018
SPRC,SCISPARC LTD COM NEW (ISR),S,Y,N,,20231204,20231204230018
SVRE,SAVERONE 2014 LTD ADS REPSTG O,S,Y,N,,20231204,20231204230018
VLCN,VOLCON INC COM NEW,S,Y,N,,20231204,20231204230018
WHLR,WHEELER REAL ESTATE INVT TR IN,S,Y,N,,20231204,20231204230018
ABVC,ABVC BIOPHARMA INC COM NEW,S,Y,N,,20231205,20231205230009
ASST,ASSET ENTITIES INC CL B,S,Y,N,,20231205,20231205230009
BDRX,BIODEXA PHARMACEUTICALS INC SP,S,Y,N,,20231205,20231205230009
BYND,BEYOND MEAT INC COM (DE),Q,Y,N,,20231205,20231205230009
CDIO,CARDIO DIAGNOSTICS HLDGS INC C,S,Y,N,,20231205,20231205230009
CREV,CARBON REVOLUTION LTD ORD SH (,G,Y,N,,20231205,20231205230009
DGCB,DIMENSIONAL ETF TR GLOBAL CR E,G,Y,N,,20231205,20231205230009
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20231205,20231205230009
FCVT,FIRST TR EXCHANGE TRADED FD IV,G,Y,N,,20231205,20231205230009
INBS,INTELLIGENT BIO SOLUTIONS INC,S,Y,N,,20231205,20231205230009
INVO,INVO BIOSCIENCE INC COM PAR $0,S,Y,N,,20231205,20231205230009
MCAF,MOUNTAIN CREST ACQUISITION COR,S,Y,N,,20231205,20231205230009
MOBQ,MOBIQUITY TECHNOLOGIES INC COM,S,Y,N,,20231205,20231205230009
MRAI,MARPAI INC CL A COM NEW,S,Y,N,,20231205,20231205230009
PXMD,PAXMEDICA INC COM NEW (DE),S,Y,N,,20231205,20231205230009
