id,effectiveDate,cusip,symbol,description,market,listSource,publicationDate
225114,2021-06-07,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-07
225116,2021-06-07,25460E240,FAZ,Direxion Daily Financial Bear 3x Shares,NYSE Arca,FINRA,2021-06-07
225118,2021-06-07,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-07
225120,2021-06-07,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-07
225122,2021-06-07,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-07
225124,2021-06-07,457919108,IHT,InnSuites Hospitality Trust,NYSE American,FINRA,2021-06-07
225126,2021-06-07,33740F565,ILDR,First Trust Innovation Leaders ETF,NYSE Arca,FINRA,2021-06-07
225128,2021-06-07,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-07
225130,2021-06-07,53946R106,LDI,"loanDepot, Inc.",NYSE,FINRA,2021-06-07
225132,2021-06-07,52736R102,LEVI,Levi Strauss & Co. Class A Common Stock,NYSE,FINRA,2021-06-07
225134,2021-06-07,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-07
225136,2021-06-07,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-07
225138,2021-06-07,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-07
225140,2021-06-07,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-07
225142,2021-06-07,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-07
225144,2021-06-07,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-07
225146,2021-06-07,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-07
225148,2021-06-07,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-07
225150,2021-06-07,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-07
225152,2021-06-07,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-07
225154,2021-06-07,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-07
225156,2021-06-07,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-07
225158,2021-06-07,93964W405,WPG,Washington Prime Group Inc.,NYSE,FINRA,2021-06-07
225160,2021-06-08,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-08
225162,2021-06-08,97717W877,DEW,WisdomTree Global High Dividend Fund,NYSE Arca,FINRA,2021-06-08
225164,2021-06-08,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-08
225166,2021-06-08,09290C103,DYNF,BlackRock U.S. Equity Factor Rotation ETF,NYSE Arca,FINRA,2021-06-08
225168,2021-06-08,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-08
225170,2021-06-08,25460E240,FAZ,Direxion Daily Financial Bear 3x Shares,NYSE Arca,FINRA,2021-06-08
225172,2021-06-08,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-08
225174,2021-06-08,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-08
225176,2021-06-08,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-08
225178,2021-06-08,457919108,IHT,InnSuites Hospitality Trust,NYSE American,FINRA,2021-06-08
225180,2021-06-08,33740F565,ILDR,First Trust Innovation Leaders ETF,NYSE Arca,FINRA,2021-06-08
225182,2021-06-08,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-08
225184,2021-06-08,53946R106,LDI,"loanDepot, Inc.",NYSE,FINRA,2021-06-08
225186,2021-06-08,52736R102,LEVI,Levi Strauss & Co. Class A Common Stock,NYSE,FINRA,2021-06-08
225188,2021-06-08,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-08
225190,2021-06-08,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-08
225192,2021-06-08,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-08
225194,2021-06-08,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-08
225196,2021-06-08,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-08
225198,2021-06-08,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-08
225200,2021-06-08,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-08
225202,2021-06-08,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-08
225204,2021-06-08,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-08
225206,2021-06-08,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-08
225208,2021-06-08,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-08
225210,2021-06-08,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-08
225212,2021-06-08,93964W405,WPG,Washington Prime Group Inc.,NYSE,FINRA,2021-06-08
225214,2021-06-09,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-09
225216,2021-06-09,97717W877,DEW,WisdomTree Global High Dividend Fund,NYSE Arca,FINRA,2021-06-09
225218,2021-06-09,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-09
225220,2021-06-09,09290C103,DYNF,BlackRock U.S. Equity Factor Rotation ETF,NYSE Arca,FINRA,2021-06-09
225222,2021-06-09,92189F775,EGPT,VanEck Vectors Egypt Index ETF,NYSE Arca,FINRA,2021-06-09
225224,2021-06-09,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-09
225226,2021-06-09,25460E240,FAZ,Direxion Daily Financial Bear 3x Shares,NYSE Arca,FINRA,2021-06-09
225228,2021-06-09,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-09
225230,2021-06-09,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-09
225232,2021-06-09,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-09
225234,2021-06-09,457919108,IHT,InnSuites Hospitality Trust,NYSE American,FINRA,2021-06-09
225236,2021-06-09,33740F565,ILDR,First Trust Innovation Leaders ETF,NYSE Arca,FINRA,2021-06-09
225238,2021-06-09,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-09
225240,2021-06-09,53946R106,LDI,"loanDepot, Inc.",NYSE,FINRA,2021-06-09
225242,2021-06-09,52736R102,LEVI,Levi Strauss & Co. Class A Common Stock,NYSE,FINRA,2021-06-09
225244,2021-06-09,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-09
225246,2021-06-09,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-09
225248,2021-06-09,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-09
225250,2021-06-09,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-09
225252,2021-06-09,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-09
225254,2021-06-09,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-09
225256,2021-06-09,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-09
225258,2021-06-09,78463X103,SPEU,SPDR Portfolio Europe ETF,NYSE Arca,FINRA,2021-06-09
225260,2021-06-09,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-09
225262,2021-06-09,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-09
225264,2021-06-09,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-09
225266,2021-06-09,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-09
225268,2021-06-09,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-09
225270,2021-06-09,93964W405,WPG,Washington Prime Group Inc.,NYSE,FINRA,2021-06-09
225272,2021-06-10,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-10
225274,2021-06-10,97717W877,DEW,WisdomTree Global High Dividend Fund,NYSE Arca,FINRA,2021-06-10
225276,2021-06-10,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-10
225278,2021-06-10,09290C103,DYNF,BlackRock U.S. Equity Factor Rotation ETF,NYSE Arca,FINRA,2021-06-10
225280,2021-06-10,92189F775,EGPT,VanEck Vectors Egypt Index ETF,NYSE Arca,FINRA,2021-06-10
225282,2021-06-10,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-10
225284,2021-06-10,25460E240,FAZ,Direxion Daily Financial Bear 3x Shares,NYSE Arca,FINRA,2021-06-10
225286,2021-06-10,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-10
225288,2021-06-10,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-10
225290,2021-06-10,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-10
225292,2021-06-10,457919108,IHT,InnSuites Hospitality Trust,NYSE American,FINRA,2021-06-10
225294,2021-06-10,33740F565,ILDR,First Trust Innovation Leaders ETF,NYSE Arca,FINRA,2021-06-10
225296,2021-06-10,46435G409,IVLU,iShares MSCI Intl Value Factor ETF,NYSE Arca,FINRA,2021-06-10
225298,2021-06-10,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-10
225300,2021-06-10,53946R106,LDI,"loanDepot, Inc.",NYSE,FINRA,2021-06-10
225302,2021-06-10,52736R102,LEVI,Levi Strauss & Co. Class A Common Stock,NYSE,FINRA,2021-06-10
225304,2021-06-10,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-10
225306,2021-06-10,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-10
225308,2021-06-10,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-10
225310,2021-06-10,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-10
225312,2021-06-10,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-10
225314,2021-06-10,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-10
225316,2021-06-10,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-10
225318,2021-06-10,78463X103,SPEU,SPDR Portfolio Europe ETF,NYSE Arca,FINRA,2021-06-10
225320,2021-06-10,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-10
225322,2021-06-10,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-10
225324,2021-06-10,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-10
225326,2021-06-10,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-10
225328,2021-06-10,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-10
225330,2021-06-11,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-11
225332,2021-06-11,97717W877,DEW,WisdomTree Global High Dividend Fund,NYSE Arca,FINRA,2021-06-11
225334,2021-06-11,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-11
225336,2021-06-11,09290C103,DYNF,BlackRock U.S. Equity Factor Rotation ETF,NYSE Arca,FINRA,2021-06-11
225338,2021-06-11,00162Q668,EDOG,ALPS Emerging Sector Dividend Dogs ETF,NYSE Arca,FINRA,2021-06-11
225340,2021-06-11,92189F775,EGPT,VanEck Vectors Egypt Index ETF,NYSE Arca,FINRA,2021-06-11
225342,2021-06-11,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-11
225344,2021-06-11,46137V290,EWRE,Invesco S&P 500 Equal Weight Real Estate ETF,NYSE Arca,FINRA,2021-06-11
225346,2021-06-11,25460E240,FAZ,Direxion Daily Financial Bear 3x Shares,NYSE Arca,FINRA,2021-06-11
225348,2021-06-11,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-11
225350,2021-06-11,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-11
225352,2021-06-11,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-11
225354,2021-06-11,457919108,IHT,InnSuites Hospitality Trust,NYSE American,FINRA,2021-06-11
225356,2021-06-11,46435G409,IVLU,iShares MSCI Intl Value Factor ETF,NYSE Arca,FINRA,2021-06-11
225358,2021-06-11,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-11
225360,2021-06-11,52736R102,LEVI,Levi Strauss & Co. Class A Common Stock,NYSE,FINRA,2021-06-11
225362,2021-06-11,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-11
225364,2021-06-11,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-11
225366,2021-06-11,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-11
225368,2021-06-11,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-11
225370,2021-06-11,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-11
225372,2021-06-11,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-11
225374,2021-06-11,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-11
225376,2021-06-11,78463X103,SPEU,SPDR Portfolio Europe ETF,NYSE Arca,FINRA,2021-06-11
225378,2021-06-11,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-11
225380,2021-06-11,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-11
225382,2021-06-11,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-11
225384,2021-06-11,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-11
225386,2021-06-11,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-11
225388,2021-06-14,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-14
225390,2021-06-14,97717W877,DEW,WisdomTree Global High Dividend Fund,NYSE Arca,FINRA,2021-06-14
225392,2021-06-14,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-14
225394,2021-06-14,09290C103,DYNF,BlackRock U.S. Equity Factor Rotation ETF,NYSE Arca,FINRA,2021-06-14
225396,2021-06-14,00162Q668,EDOG,ALPS Emerging Sector Dividend Dogs ETF,NYSE Arca,FINRA,2021-06-14
225398,2021-06-14,92189F775,EGPT,VanEck Vectors Egypt Index ETF,NYSE Arca,FINRA,2021-06-14
225400,2021-06-14,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-14
225402,2021-06-14,46137V290,EWRE,Invesco S&P 500 Equal Weight Real Estate ETF,NYSE Arca,FINRA,2021-06-14
225404,2021-06-14,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-14
225406,2021-06-14,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-14
225408,2021-06-14,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-14
225410,2021-06-14,457919108,IHT,InnSuites Hospitality Trust,NYSE American,FINRA,2021-06-14
225412,2021-06-14,46435G409,IVLU,iShares MSCI Intl Value Factor ETF,NYSE Arca,FINRA,2021-06-14
225414,2021-06-14,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-14
225416,2021-06-14,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-14
225418,2021-06-14,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-14
225420,2021-06-14,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-14
225422,2021-06-14,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-14
225424,2021-06-14,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-14
225426,2021-06-14,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-14
225428,2021-06-14,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-14
225430,2021-06-14,78463X103,SPEU,SPDR Portfolio Europe ETF,NYSE Arca,FINRA,2021-06-14
225432,2021-06-14,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-14
225434,2021-06-14,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-14
225436,2021-06-14,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-14
225438,2021-06-14,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-14
225440,2021-06-14,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-14
225442,2021-06-15,00768Y396,BEDZ,AdvisorShares Hotel ETF,NYSE Arca,FINRA,2021-06-15
225444,2021-06-15,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-15
225446,2021-06-15,97717W877,DEW,WisdomTree Global High Dividend Fund,NYSE Arca,FINRA,2021-06-15
225448,2021-06-15,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-15
225450,2021-06-15,00162Q668,EDOG,ALPS Emerging Sector Dividend Dogs ETF,NYSE Arca,FINRA,2021-06-15
225452,2021-06-15,92189F775,EGPT,VanEck Vectors Egypt Index ETF,NYSE Arca,FINRA,2021-06-15
225454,2021-06-15,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-15
225456,2021-06-15,46137V290,EWRE,Invesco S&P 500 Equal Weight Real Estate ETF,NYSE Arca,FINRA,2021-06-15
225458,2021-06-15,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-15
225460,2021-06-15,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-15
225462,2021-06-15,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-15
225464,2021-06-15,46435G409,IVLU,iShares MSCI Intl Value Factor ETF,NYSE Arca,FINRA,2021-06-15
225466,2021-06-15,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-15
225468,2021-06-15,02072L847,MBOX,Freedom Day Dividend ETF,NYSE Arca,FINRA,2021-06-15
225470,2021-06-15,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-15
225472,2021-06-15,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-15
225474,2021-06-15,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-15
225476,2021-06-15,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-15
225478,2021-06-15,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-15
225480,2021-06-15,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-15
225482,2021-06-15,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-15
225484,2021-06-15,78463X103,SPEU,SPDR Portfolio Europe ETF,NYSE Arca,FINRA,2021-06-15
225486,2021-06-15,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-15
225488,2021-06-15,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-15
225490,2021-06-15,74347G887,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2021-06-15
225492,2021-06-15,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2021-06-15
225494,2021-06-15,91823B109,UWMC,UWM Holdings Corporation,NYSE,FINRA,2021-06-15
225496,2021-06-15,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2021-06-15
225498,2021-06-16,00768Y396,BEDZ,AdvisorShares Hotel ETF,NYSE Arca,FINRA,2021-06-16
225500,2021-06-16,09088U109,BGI,Birks Group Inc,NYSE American,FINRA,2021-06-16
225502,2021-06-16,25460G658,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,NYSE Arca,FINRA,2021-06-16
225504,2021-06-16,00162Q668,EDOG,ALPS Emerging Sector Dividend Dogs ETF,NYSE Arca,FINRA,2021-06-16
225506,2021-06-16,464286707,EWQ,iShares MSCI France ETF,NYSE Arca,FINRA,2021-06-16
225508,2021-06-16,46137V290,EWRE,Invesco S&P 500 Equal Weight Real Estate ETF,NYSE Arca,FINRA,2021-06-16
225510,2021-06-16,26923N306,FORH,Formidable ETF,NYSE Arca,FINRA,2021-06-16
225512,2021-06-16,063679658,GDXU,MicroSectors Gold Miners 3x Leveraged ETN,NYSE Arca,FINRA,2021-06-16
225514,2021-06-16,18913Y103,GLV,Clough Global Dividend and Income Fund,NYSE American,FINRA,2021-06-16
225516,2021-06-16,26922B600,HDRO,Defiance Next Gen H2 ETF,NYSE Arca,FINRA,2021-06-16
225518,2021-06-16,46435G409,IVLU,iShares MSCI Intl Value Factor ETF,NYSE Arca,FINRA,2021-06-16
225520,2021-06-16,25460G716,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2021-06-16
225522,2021-06-16,02072L847,MBOX,Freedom Day Dividend ETF,NYSE Arca,FINRA,2021-06-16
225524,2021-06-16,26924G755,MJUS,ETFMG U.S. Alternative Harvest ETF,NYSE Arca,FINRA,2021-06-16
225526,2021-06-16,33740F789,MMLG,First Trust Multi-Manager Large Growth ETF,NYSE Arca,FINRA,2021-06-16
225528,2021-06-16,30151E665,OPPX,Corbett Road Tactical Opportunity ETF,NYSE Arca,FINRA,2021-06-16
225530,2021-06-16,46137V134,PBW,Invesco WilderHill Clean Energy ETF,NYSE Arca,FINRA,2021-06-16
225532,2021-06-16,26922A198,PFLD,AAM Low Duration Preferred and Income Securities ETF,NYSE Arca,FINRA,2021-06-16
225534,2021-06-16,74347G739,QID,ProShares UltraShort QQQ,NYSE Arca,FINRA,2021-06-16
225536,2021-06-16,74933X203,RMED,"Ra Medical Systems, Inc",NYSE American,FINRA,2021-06-16
225538,2021-06-16,808524672,SCHY,Schwab International Dividend Equity ETF,NYSE Arca,FINRA,2021-06-16
225540,2021-06-16,25460G690,SOXS,Direxion Daily Semiconductor Bear 3X Shares,NYSE Arca,FINRA,2021-06-16
225542,2021-06-16,78463X103,SPEU,SPDR Portfolio Europe ETF,NYSE Arca,FINRA,2021-06-16
225544,2021-06-16,887080109,TMBR,"Timber Pharmaceuticals, Inc.",NYSE American,FINRA,2021-06-16
225546,2021-06-16,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-16
225548,2021-06-16,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2021-06-16
